taxon_ID	Domain	Phylum	Class	Order	Family	Genus	Species
1985129	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. CG24E
1752217	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. Ga0074138
1658518	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. ND1
1617410	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. OLB3
1827376	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. SG-bin1
1978764	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. ST-bin4
1978765	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. ST-bin5
1946986	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. UBA2082
1946987	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. UBA2083
1946989	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. UBA5698
1946990	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. UBA5699
1946993	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. UBA6493
1946995	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. UBA6909
2004993	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. UW-LDO-01
2026770	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Nitrospiraceae bacterium
1952976	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Nitrospiraceae bacterium UBA2166
1952977	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Nitrospiraceae bacterium UBA2194
1952978	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Nitrospiraceae bacterium UBA2600
1952981	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Nitrospiraceae bacterium UBA665
1952982	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Nitrospiraceae bacterium UBA6898
1952983	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Nitrospiraceae bacterium UBA6902
1952984	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Nitrospiraceae bacterium UBA6905
2013825	Bacteria	Nitrospirae	Nitrospira	NA	NA	NA	Nitrospira bacterium HGW-Nitrospira-1
2811502	Bacteria	Nitrospirae	Thermodesulfovibrionia	NA	NA	NA	NA
2811503	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	NA	NA	NA
2811504	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	NA	NA
28261	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	NA
86166	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio aggregans
340095	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio thiophilus
28262	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio yellowstonii
1871110	Bacteria	Nitrospirae	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio sp. N1
2026887	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium
1805272	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium 13_2_20CM_2_62_8
1974065	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium CG02_land_8_20_14_3_00_41_53
1805276	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium CG1_02_44_142
1805278	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium CG2_30_53_67
1805279	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium CG2_30_70_394
1801692	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium GWB2_47_37
1801694	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium GWC2_42_7
1801696	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium GWC2_56_14
1801697	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium GWC2_57_13
1801702	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium GWF2_44_13
1935142	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium JdFR-81
1935146	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium JdFR-85
1935147	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium JdFR-86
1935149	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium JdFR-88
2032653	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium MYbin3
2032654	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium MYbin6
2032655	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium MYbinv3
1801703	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium RBG_13_39_12
1801706	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium RBG_16_43_11
1801708	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium RBG_16_64_22
1801709	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium RBG_19FT_COMBO_42_15
1801712	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium RIFCSPHIGHO2_01_FULL_66_17
1801722	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium RIFCSPLOW2_12_42_9
1801717	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium RIFCSPLOWO2_02_FULL_62_14
1842520	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium SPGG5
1948117	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium UBA2233
1948118	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium UBA4572
1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1807140	Bacteria	Proteobacteria	Acidithiobacillia	NA	NA	NA	NA
225057	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	NA	NA	NA
225058	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	NA	NA
119977	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	NA
33059	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus caldus
1232575	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferridurans
160808	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferrivorans
920	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferrooxidans
1867749	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus sulfuriphilus
930	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus thiooxidans
187490	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus sp. SH
1945924	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus sp. UBA2486
225059	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Thermithiobacillaceae	NA	NA
119979	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Thermithiobacillaceae	Thermithiobacillus	NA
929	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Thermithiobacillaceae	Thermithiobacillus	Thermithiobacillus tepidarius
1703384	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	NA	NA	Acidithiobacillales bacterium SM1_46
28211	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
1678397	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Candidatus Phycosocius	NA
1445552	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Candidatus Phycosocius	Candidatus Phycosocius bacilliformis
213485	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	NA
349221	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio aeruginosavorus
2024841	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp.
1986633	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. TMED2
1986607	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. TMED27
1946907	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA1664
1946908	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA1672
1946909	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA1850
1946912	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA2020
1946913	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA2137
1946915	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA2400
1946917	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA2638
1946918	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA2705
1946924	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA5572
1946926	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA5703
1946927	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA6139
1946928	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA6145
1946929	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA6147
1946930	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA6212
1946934	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA6929
1946938	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA7657
1946939	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Micavibrio	Micavibrio sp. UBA7689
2030921	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	OCS116 cluster bacterium
2162591	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	OCS116 cluster bacterium AG-390-A19
1220535	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	alpha proteobacterium IMCC14465
2175151	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Candidatus Micropelagos	NA
1397666	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Candidatus Micropelagos	Candidatus Micropelagos thuwalensis
767891	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Candidatus Puniceispirillum	NA
767892	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Candidatus Puniceispirillum	Candidatus Puniceispirillum marinum
909943	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster alpha proteobacterium HIMB100
2024888	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium
2162568	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium AG-313-A07
2162573	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium AG-325-I21
2162571	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium AG-355-O21
2162578	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium AG-390-L20
2162579	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium AG-426-A06
2162581	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium AG-426-I14
2162582	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium AG-447-A06
2162583	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium AG-447-C21
1986233	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium MED-G04
1986235	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium MED-G06
1811626	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	SAR116 cluster bacterium REDSEA-S10_B10N8
1495041	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Thermopetrobacter	NA
1495045	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Thermopetrobacter	Thermopetrobacter sp. TC1
204458	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	NA	NA	NA
76892	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
2052989	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Aquidulcibacter	NA
1978549	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Aquidulcibacter	Aquidulcibacter paucihalophilus
76890	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	NA
347481	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis benevestitus
76891	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis biprosthecium
78587	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis excentricus
260084	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis taihuensis
2565365	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis tiandongensis
1282361	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis sp. AC402
1282360	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis sp. AC460
1282362	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis sp. AC466
2135738	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis sp. CF398
1946063	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis sp. UBA2476
1282363	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis sp. YBE204
41275	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
1125965	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas abyssalis
370977	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas aveniformis
74311	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas bacteroides
13160	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas bullata
293	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta
2487274	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas fluminis
69670	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas halotolerans
74315	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas intermedia
2293980	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas lutea
588932	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas naejangsanensis
172043	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas nasdae
74313	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas subvibrioides
41276	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas vesicularis
871741	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas viscosa
1871086	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp.
1523422	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. AAP58
391600	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. BAL3
1532555	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. DS20
1736353	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. Leaf363
1938605	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. LM2
2591463	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. M20
2561924	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. MF30-B
1848622	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. MYb52
1736443	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. Root1279
1736569	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. Root608
2579977	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. SGAir0440
345167	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. SH203
1946123	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA2388
1946127	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA4553
1946128	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA4609
1946129	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA5539
1946130	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA5713
1946132	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA5866
1946133	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA5936
1946135	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA6550
1946136	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA7506
1946138	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA7534
1946139	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA7616
1946140	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA7635
1946141	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA7664
1946144	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. UBA986
75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter endophyticus
1679497	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter flavus
69395	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter henricii
69666	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter mirabilis
2172650	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter radicis
88688	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter segnis
155892	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides
2055137	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter zeae
1970330	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 32-67-35
2492472	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 602-1
1144304	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. AP07
2048899	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. B11
2512117	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. BK020
2048900	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. BP25
